user_id,channel,country,cohort_month,clicked,installed,completed_onboarding,started_trial,converted_to_paid
4944,Facebook,US,2024-04,1,0,0,0,0
4945,TikTok,US,2024-02,1,0,0,0,0
4946,Organic,Other,2024-04,0,0,0,0,0
4947,Facebook,US,2024-01,0,0,0,0,0
4948,TikTok,UK,2024-04,0,0,0,0,0
4949,TikTok,UK,2024-01,1,0,0,0,0
4950,TikTok,US,2024-04,1,0,0,0,0
4951,Facebook,UK,2024-01,0,0,0,0,0
4952,Google,US,2024-04,0,0,0,0,0
4953,Facebook,UA,2024-01,0,0,0,0,0
4954,TikTok,US,2024-02,1,0,0,0,0
4955,Facebook,UK,2024-02,1,0,0,0,0
4956,TikTok,DE,2024-02,0,0,0,0,0
4957,Facebook,Other,2024-03,0,0,0,0,0
4958,Facebook,UA,2024-04,0,0,0,0,0
4959,Google,DE,2024-03,0,0,0,0,0
4960,TikTok,US,2024-03,1,1,1,0,0
4961,Facebook,UK,2024-01,0,0,0,0,0
4962,Google,UA,2024-03,0,0,0,0,0
4963,Google,Other,2024-02,1,0,0,0,0
4964,TikTok,US,2024-04,1,0,0,0,0
4965,Facebook,US,2024-02,1,0,0,0,0
4966,Google,UA,2024-03,1,0,0,0,0
4967,Organic,UK,2024-01,1,0,0,0,0
4968,TikTok,US,2024-02,1,0,0,0,0
4969,Organic,UK,2024-02,1,0,0,0,0
4970,Facebook,DE,2024-02,1,0,0,0,0
4971,Facebook,Other,2024-02,1,1,1,1,1
4972,Organic,UK,2024-01,0,0,0,0,0
4973,Facebook,US,2024-04,0,0,0,0,0
4974,TikTok,US,2024-01,0,0,0,0,0
4975,Google,US,2024-04,1,0,0,0,0
4976,Facebook,UK,2024-01,1,0,0,0,0
4977,Google,UK,2024-01,1,0,0,0,0
4978,Google,US,2024-03,0,0,0,0,0
4979,Google,DE,2024-03,0,0,0,0,0
4980,Google,DE,2024-02,1,0,0,0,0
4981,Organic,US,2024-03,0,0,0,0,0
4982,Google,US,2024-02,0,0,0,0,0
4983,TikTok,Other,2024-03,1,0,0,0,0
4984,TikTok,US,2024-03,0,0,0,0,0
4985,Facebook,UA,2024-02,0,0,0,0,0
4986,Google,UK,2024-04,0,0,0,0,0
4987,TikTok,UA,2024-03,0,0,0,0,0
4988,Facebook,UA,2024-02,1,1,1,1,1
4989,TikTok,DE,2024-04,0,0,0,0,0
4990,TikTok,Other,2024-04,0,0,0,0,0
4991,Organic,Other,2024-03,0,0,0,0,0
4992,Facebook,UK,2024-01,1,1,0,0,0
4993,Google,US,2024-04,0,0,0,0,0
4994,Facebook,US,2024-01,0,0,0,0,0
4995,Google,UA,2024-01,0,0,0,0,0
4996,Organic,DE,2024-02,0,0,0,0,0
4997,Google,US,2024-03,0,0,0,0,0
4998,Google,US,2024-04,0,0,0,0,0
4999,TikTok,DE,2024-03,1,0,0,0,0
5000,Facebook,US,2024-04,1,1,0,0,0
5001,Facebook,UK,2024-01,1,0,0,0,0
5002,Facebook,DE,2024-01,0,0,0,0,0
5003,Organic,UK,2024-03,1,1,0,0,0
5004,Google,US,2024-04,0,0,0,0,0
5005,Organic,US,2024-03,1,0,0,0,0
5006,Google,US,2024-01,0,0,0,0,0
5007,TikTok,US,2024-01,1,0,0,0,0
5008,TikTok,UK,2024-01,1,1,0,0,0
5009,Google,UK,2024-02,0,0,0,0,0
5010,Facebook,US,2024-01,0,0,0,0,0
5011,Google,US,2024-04,1,1,0,0,0
5012,TikTok,US,2024-03,0,0,0,0,0
5013,Facebook,Other,2024-03,1,1,0,0,0
5014,Facebook,UK,2024-01,0,0,0,0,0
5015,Google,Other,2024-01,0,0,0,0,0
5016,Google,UA,2024-03,1,0,0,0,0
5017,Google,UK,2024-04,0,0,0,0,0
5018,Google,DE,2024-03,0,0,0,0,0
5019,Facebook,US,2024-04,1,0,0,0,0
5020,Organic,DE,2024-04,1,1,0,0,0
5021,TikTok,US,2024-01,1,1,1,0,0
5022,Facebook,UA,2024-01,1,0,0,0,0
5023,Organic,US,2024-03,0,0,0,0,0
5024,TikTok,UA,2024-02,0,0,0,0,0
5025,Organic,US,2024-02,0,0,0,0,0
5026,Facebook,Other,2024-02,1,1,1,1,1
5027,Google,US,2024-02,0,0,0,0,0
5028,Google,DE,2024-04,0,0,0,0,0
5029,TikTok,UK,2024-01,1,0,0,0,0
5030,Google,US,2024-02,1,1,1,1,1
5031,Google,DE,2024-03,1,1,1,1,1
5032,Facebook,Other,2024-03,0,0,0,0,0
5033,Facebook,US,2024-03,1,0,0,0,0
5034,Facebook,Other,2024-04,0,0,0,0,0
5035,Google,DE,2024-04,1,0,0,0,0
5036,Facebook,UA,2024-03,0,0,0,0,0
5037,Facebook,US,2024-01,0,0,0,0,0
5038,Organic,UK,2024-02,0,0,0,0,0
5039,TikTok,Other,2024-03,0,0,0,0,0
5040,Organic,UK,2024-04,1,0,0,0,0
5041,TikTok,UK,2024-04,1,1,1,1,0
5042,Facebook,US,2024-03,1,0,0,0,0
5043,Google,US,2024-03,0,0,0,0,0
5044,TikTok,DE,2024-01,1,0,0,0,0
5045,Facebook,DE,2024-01,0,0,0,0,0
5046,Facebook,UK,2024-01,0,0,0,0,0
5047,Facebook,US,2024-01,0,0,0,0,0
5048,Facebook,UK,2024-02,0,0,0,0,0
5049,Google,US,2024-02,0,0,0,0,0
5050,Facebook,UK,2024-03,0,0,0,0,0
5051,Google,Other,2024-03,1,0,0,0,0
5052,TikTok,UA,2024-03,1,0,0,0,0
5053,Google,US,2024-02,0,0,0,0,0
5054,Google,Other,2024-02,0,0,0,0,0
5055,Facebook,UK,2024-04,0,0,0,0,0
5056,TikTok,DE,2024-01,0,0,0,0,0
5057,Facebook,US,2024-04,0,0,0,0,0
5058,Google,DE,2024-02,0,0,0,0,0
5059,Facebook,US,2024-03,1,0,0,0,0
5060,Google,UK,2024-01,1,1,1,0,0
5061,Organic,US,2024-01,0,0,0,0,0
5062,Organic,US,2024-02,1,0,0,0,0
5063,Facebook,US,2024-03,1,0,0,0,0
5064,Google,US,2024-02,0,0,0,0,0
5065,TikTok,US,2024-03,0,0,0,0,0
5066,Google,DE,2024-02,1,1,1,1,1
5067,Facebook,US,2024-02,1,1,1,1,0
5068,Google,DE,2024-04,0,0,0,0,0
5069,Organic,US,2024-04,1,0,0,0,0
5070,Google,Other,2024-03,0,0,0,0,0
5071,Facebook,Other,2024-01,1,0,0,0,0
5072,TikTok,US,2024-01,0,0,0,0,0
5073,Facebook,DE,2024-04,0,0,0,0,0
5074,Google,US,2024-01,1,0,0,0,0
5075,Organic,Other,2024-04,1,0,0,0,0
5076,Facebook,UK,2024-02,0,0,0,0,0
5077,Facebook,US,2024-04,0,0,0,0,0
5078,Google,US,2024-02,0,0,0,0,0
5079,Facebook,US,2024-02,0,0,0,0,0
5080,Facebook,US,2024-03,0,0,0,0,0
5081,Google,DE,2024-04,1,1,0,0,0
5082,Google,UK,2024-04,0,0,0,0,0
5083,TikTok,US,2024-03,1,0,0,0,0
5084,Google,US,2024-04,1,1,1,0,0
5085,Google,US,2024-03,0,0,0,0,0
5086,Facebook,US,2024-04,1,1,1,0,0
5087,TikTok,UA,2024-04,1,0,0,0,0
5088,Google,US,2024-02,0,0,0,0,0
5089,Facebook,UK,2024-03,1,1,1,1,0
5090,Google,US,2024-03,1,1,0,0,0
5091,Google,US,2024-03,1,0,0,0,0
5092,Google,DE,2024-04,0,0,0,0,0
5093,TikTok,UK,2024-02,1,0,0,0,0
5094,Google,UK,2024-01,0,0,0,0,0
5095,Google,UK,2024-02,1,0,0,0,0
5096,Facebook,UK,2024-01,1,0,0,0,0
5097,TikTok,US,2024-02,0,0,0,0,0
5098,Google,UK,2024-04,0,0,0,0,0
5099,Facebook,DE,2024-03,0,0,0,0,0
5100,Google,US,2024-04,0,0,0,0,0
5101,Facebook,UK,2024-01,1,0,0,0,0
5102,Facebook,US,2024-04,0,0,0,0,0
5103,Facebook,US,2024-03,0,0,0,0,0
5104,Google,UK,2024-01,0,0,0,0,0
5105,Google,Other,2024-03,1,0,0,0,0
5106,Google,Other,2024-04,0,0,0,0,0
5107,Facebook,US,2024-01,1,0,0,0,0
5108,Google,UK,2024-03,1,0,0,0,0
5109,TikTok,UK,2024-04,1,0,0,0,0
5110,Organic,US,2024-01,0,0,0,0,0
5111,Organic,UA,2024-03,0,0,0,0,0
5112,Organic,DE,2024-02,0,0,0,0,0
5113,Facebook,Other,2024-02,0,0,0,0,0
5114,TikTok,US,2024-03,1,1,1,1,1
5115,Google,US,2024-01,0,0,0,0,0
5116,Facebook,UA,2024-04,0,0,0,0,0
5117,Facebook,DE,2024-01,1,0,0,0,0
5118,Facebook,Other,2024-02,0,0,0,0,0
5119,TikTok,US,2024-03,0,0,0,0,0
5120,Google,UK,2024-02,0,0,0,0,0
5121,Google,UK,2024-02,1,0,0,0,0
5122,Organic,US,2024-04,0,0,0,0,0
5123,Google,UK,2024-04,1,0,0,0,0
5124,Facebook,DE,2024-04,0,0,0,0,0
5125,Organic,US,2024-03,0,0,0,0,0
5126,Facebook,US,2024-04,1,0,0,0,0
5127,Facebook,DE,2024-04,1,0,0,0,0
5128,Google,UK,2024-02,1,0,0,0,0
5129,Google,Other,2024-02,1,1,1,0,0
5130,Organic,US,2024-01,0,0,0,0,0
5131,Facebook,US,2024-02,1,0,0,0,0
5132,Facebook,Other,2024-04,1,0,0,0,0
5133,Google,Other,2024-03,1,0,0,0,0
5134,Google,US,2024-03,1,1,1,0,0
5135,Organic,UA,2024-01,0,0,0,0,0
5136,Facebook,US,2024-01,1,0,0,0,0
5137,Facebook,US,2024-02,1,0,0,0,0
5138,Google,US,2024-04,0,0,0,0,0
5139,TikTok,US,2024-02,0,0,0,0,0
5140,Organic,UA,2024-04,1,0,0,0,0
5141,Facebook,DE,2024-01,0,0,0,0,0
5142,Google,Other,2024-03,1,1,1,1,0
5143,Facebook,DE,2024-03,0,0,0,0,0
5144,TikTok,UK,2024-04,1,1,1,1,1
5145,Facebook,DE,2024-01,0,0,0,0,0
5146,Organic,Other,2024-01,0,0,0,0,0
5147,Facebook,DE,2024-01,1,0,0,0,0
5148,Organic,UA,2024-04,1,0,0,0,0
5149,Facebook,Other,2024-01,0,0,0,0,0
5150,Google,US,2024-01,0,0,0,0,0
5151,Google,DE,2024-03,1,0,0,0,0
5152,Google,Other,2024-03,1,0,0,0,0
5153,Organic,Other,2024-04,1,1,1,1,0
5154,TikTok,US,2024-04,1,0,0,0,0
5155,TikTok,UK,2024-03,0,0,0,0,0
5156,Google,DE,2024-04,1,1,1,0,0
5157,Google,US,2024-03,1,0,0,0,0
5158,TikTok,DE,2024-02,0,0,0,0,0
5159,Facebook,US,2024-04,0,0,0,0,0
5160,Google,US,2024-03,1,0,0,0,0
5161,Facebook,UK,2024-02,1,0,0,0,0
5162,Google,UK,2024-03,1,1,1,0,0
5163,Google,UK,2024-02,1,0,0,0,0
5164,Facebook,UK,2024-01,0,0,0,0,0
5165,Google,US,2024-03,1,0,0,0,0
5166,Organic,US,2024-04,1,1,0,0,0
5167,Google,US,2024-03,0,0,0,0,0
5168,Google,US,2024-01,0,0,0,0,0
5169,Google,UK,2024-04,1,1,1,0,0
5170,TikTok,UA,2024-01,1,0,0,0,0
5171,Facebook,US,2024-02,0,0,0,0,0
5172,Facebook,US,2024-02,0,0,0,0,0
5173,Google,DE,2024-01,0,0,0,0,0
5174,Google,US,2024-02,0,0,0,0,0
5175,Facebook,Other,2024-03,0,0,0,0,0
5176,TikTok,DE,2024-04,1,1,0,0,0
5177,Organic,US,2024-04,1,0,0,0,0
5178,Google,US,2024-04,1,1,1,0,0
5179,Facebook,UK,2024-02,0,0,0,0,0
5180,Organic,US,2024-03,1,0,0,0,0
5181,Facebook,US,2024-04,1,0,0,0,0
5182,TikTok,US,2024-02,0,0,0,0,0
5183,Google,UA,2024-04,0,0,0,0,0
5184,Organic,UK,2024-02,1,0,0,0,0
5185,TikTok,US,2024-02,1,1,0,0,0
5186,Organic,DE,2024-03,1,0,0,0,0
5187,TikTok,UK,2024-03,0,0,0,0,0
5188,Facebook,UK,2024-03,1,1,1,0,0
5189,Organic,US,2024-02,0,0,0,0,0
5190,Google,UK,2024-03,1,1,0,0,0
5191,Google,Other,2024-04,1,0,0,0,0
5192,TikTok,US,2024-04,0,0,0,0,0
5193,TikTok,US,2024-01,0,0,0,0,0
5194,Organic,US,2024-01,0,0,0,0,0
5195,Google,US,2024-03,0,0,0,0,0
5196,TikTok,US,2024-02,0,0,0,0,0
5197,TikTok,UA,2024-01,1,0,0,0,0
5198,Google,Other,2024-02,1,0,0,0,0
5199,Facebook,US,2024-04,1,1,1,0,0
5200,Google,UK,2024-04,1,0,0,0,0
5201,Google,DE,2024-02,1,0,0,0,0
5202,Organic,UK,2024-02,1,1,0,0,0
5203,Facebook,UK,2024-03,0,0,0,0,0
5204,TikTok,US,2024-01,1,0,0,0,0
5205,Organic,UK,2024-03,0,0,0,0,0
5206,Facebook,UK,2024-01,0,0,0,0,0
5207,TikTok,UA,2024-02,1,1,1,1,1
5208,Facebook,UA,2024-02,0,0,0,0,0
5209,Organic,US,2024-03,1,0,0,0,0
5210,Google,US,2024-03,0,0,0,0,0
5211,Organic,Other,2024-02,0,0,0,0,0
5212,Google,UK,2024-01,1,0,0,0,0
5213,Google,Other,2024-02,0,0,0,0,0
5214,TikTok,US,2024-03,0,0,0,0,0
5215,Facebook,UK,2024-01,0,0,0,0,0
5216,Facebook,UK,2024-01,1,1,1,1,0
5217,Facebook,Other,2024-03,0,0,0,0,0
5218,TikTok,US,2024-04,0,0,0,0,0
5219,Google,US,2024-02,1,0,0,0,0
5220,Google,UK,2024-02,1,0,0,0,0
5221,Google,Other,2024-04,1,0,0,0,0
5222,Facebook,Other,2024-04,0,0,0,0,0
5223,Google,Other,2024-02,1,0,0,0,0
5224,Facebook,Other,2024-04,1,0,0,0,0
5225,Facebook,US,2024-03,0,0,0,0,0
5226,Google,US,2024-04,0,0,0,0,0
5227,Facebook,US,2024-02,1,1,0,0,0
5228,Organic,US,2024-04,1,0,0,0,0
5229,Google,UA,2024-04,1,1,1,1,1
5230,Facebook,Other,2024-02,1,0,0,0,0
5231,TikTok,US,2024-04,1,1,1,0,0
5232,Facebook,DE,2024-02,0,0,0,0,0
5233,TikTok,Other,2024-01,0,0,0,0,0
5234,Facebook,UK,2024-02,1,0,0,0,0
5235,Facebook,US,2024-04,0,0,0,0,0
5236,Google,UK,2024-03,0,0,0,0,0
5237,TikTok,US,2024-03,1,0,0,0,0
5238,TikTok,UK,2024-03,0,0,0,0,0
5239,Google,UK,2024-01,0,0,0,0,0
5240,Facebook,US,2024-02,1,1,1,0,0
5241,Organic,Other,2024-03,1,0,0,0,0
5242,Facebook,UK,2024-04,0,0,0,0,0
5243,Facebook,UK,2024-01,1,0,0,0,0
5244,Organic,Other,2024-02,1,1,1,1,1
5245,TikTok,US,2024-01,0,0,0,0,0
5246,Facebook,US,2024-01,0,0,0,0,0
5247,TikTok,UA,2024-02,0,0,0,0,0
5248,Organic,US,2024-03,1,0,0,0,0
5249,Facebook,UA,2024-01,0,0,0,0,0
5250,Facebook,US,2024-01,1,0,0,0,0
5251,Facebook,US,2024-04,1,1,1,1,0
5252,Organic,UK,2024-04,0,0,0,0,0
5253,TikTok,US,2024-02,0,0,0,0,0
5254,Google,UA,2024-03,0,0,0,0,0
5255,Organic,DE,2024-02,0,0,0,0,0
5256,Facebook,Other,2024-04,1,0,0,0,0
5257,Google,UA,2024-03,1,0,0,0,0
5258,Facebook,US,2024-04,0,0,0,0,0
5259,Facebook,UA,2024-01,0,0,0,0,0
5260,Organic,DE,2024-03,0,0,0,0,0
5261,Google,DE,2024-03,1,0,0,0,0
5262,TikTok,UA,2024-02,1,0,0,0,0
5263,Facebook,UK,2024-02,1,0,0,0,0
5264,Google,UK,2024-03,0,0,0,0,0
5265,Organic,DE,2024-03,0,0,0,0,0
5266,Facebook,US,2024-01,0,0,0,0,0
5267,Google,US,2024-03,1,1,1,1,0
5268,Facebook,DE,2024-01,1,1,1,1,0
5269,Organic,US,2024-01,1,1,1,1,0
5270,Google,US,2024-03,1,1,0,0,0
5271,Google,US,2024-02,0,0,0,0,0
5272,Google,DE,2024-02,0,0,0,0,0
5273,Google,US,2024-02,0,0,0,0,0
5274,TikTok,UA,2024-03,0,0,0,0,0
5275,Facebook,US,2024-02,0,0,0,0,0
5276,Google,UK,2024-04,0,0,0,0,0
5277,Google,UK,2024-02,1,0,0,0,0
5278,Google,DE,2024-03,1,0,0,0,0
5279,Organic,US,2024-02,1,0,0,0,0
5280,Google,Other,2024-03,0,0,0,0,0
5281,Organic,Other,2024-03,0,0,0,0,0
5282,Facebook,UA,2024-02,1,0,0,0,0
5283,Google,Other,2024-02,1,0,0,0,0
5284,Organic,UK,2024-02,1,1,1,0,0
5285,Facebook,UK,2024-01,1,1,1,1,1
5286,TikTok,DE,2024-01,1,0,0,0,0
5287,Organic,DE,2024-03,0,0,0,0,0
5288,Google,Other,2024-04,0,0,0,0,0
5289,Google,DE,2024-02,0,0,0,0,0
5290,TikTok,Other,2024-02,1,1,1,0,0
5291,Google,US,2024-01,0,0,0,0,0
5292,Google,UA,2024-01,1,0,0,0,0
5293,Google,DE,2024-04,1,0,0,0,0
5294,Google,DE,2024-03,0,0,0,0,0
5295,TikTok,US,2024-01,1,1,0,0,0
5296,Google,UA,2024-02,0,0,0,0,0
5297,Facebook,Other,2024-04,1,0,0,0,0
5298,Facebook,US,2024-01,1,0,0,0,0
5299,Facebook,DE,2024-02,0,0,0,0,0
5300,Google,US,2024-03,0,0,0,0,0
5301,TikTok,Other,2024-03,0,0,0,0,0
5302,Google,UK,2024-02,1,0,0,0,0
5303,TikTok,US,2024-04,0,0,0,0,0
5304,Organic,US,2024-01,1,0,0,0,0
5305,Facebook,DE,2024-03,0,0,0,0,0
5306,Facebook,US,2024-01,1,0,0,0,0
5307,Facebook,DE,2024-03,1,0,0,0,0
5308,Facebook,Other,2024-04,1,1,1,0,0
5309,Organic,Other,2024-02,0,0,0,0,0
5310,Organic,US,2024-03,1,0,0,0,0
5311,Google,Other,2024-04,0,0,0,0,0
5312,Facebook,DE,2024-01,0,0,0,0,0
5313,Organic,US,2024-03,0,0,0,0,0
5314,Organic,US,2024-04,0,0,0,0,0
5315,Facebook,US,2024-03,1,1,1,0,0
5316,Facebook,UA,2024-01,0,0,0,0,0
5317,Google,US,2024-01,1,1,1,1,1
5318,Organic,US,2024-02,0,0,0,0,0
5319,Google,UA,2024-01,0,0,0,0,0
5320,Facebook,UK,2024-03,0,0,0,0,0
5321,Google,UA,2024-01,0,0,0,0,0
5322,Google,DE,2024-01,0,0,0,0,0
5323,Facebook,US,2024-02,1,0,0,0,0
5324,Organic,Other,2024-02,1,0,0,0,0
5325,Google,US,2024-03,0,0,0,0,0
5326,Facebook,UK,2024-03,0,0,0,0,0
5327,Google,DE,2024-01,0,0,0,0,0
5328,Google,US,2024-01,1,0,0,0,0
5329,Facebook,Other,2024-01,1,0,0,0,0
5330,Facebook,UK,2024-02,1,1,1,1,1
5331,Google,US,2024-01,0,0,0,0,0
5332,Google,Other,2024-03,0,0,0,0,0
5333,Google,UK,2024-01,0,0,0,0,0
5334,Google,DE,2024-04,1,1,1,0,0
5335,Organic,UK,2024-02,0,0,0,0,0
5336,Organic,UA,2024-02,1,1,1,1,0
5337,Google,US,2024-04,0,0,0,0,0
5338,Facebook,US,2024-03,0,0,0,0,0
5339,Organic,UK,2024-03,0,0,0,0,0
5340,Google,US,2024-04,1,0,0,0,0
5341,TikTok,DE,2024-02,0,0,0,0,0
5342,Organic,US,2024-04,1,0,0,0,0
5343,Google,US,2024-02,0,0,0,0,0
5344,Google,US,2024-04,0,0,0,0,0
5345,Organic,DE,2024-02,0,0,0,0,0
5346,Facebook,UA,2024-02,1,0,0,0,0
5347,Google,US,2024-03,0,0,0,0,0
5348,Google,UK,2024-01,0,0,0,0,0
5349,Facebook,US,2024-01,0,0,0,0,0
5350,TikTok,DE,2024-02,0,0,0,0,0
5351,TikTok,US,2024-03,1,0,0,0,0
5352,Organic,UK,2024-04,0,0,0,0,0
5353,Google,DE,2024-03,1,0,0,0,0
5354,Facebook,Other,2024-04,1,1,1,0,0
5355,Facebook,US,2024-03,1,1,1,0,0
5356,Facebook,UA,2024-01,0,0,0,0,0
5357,Google,UK,2024-01,0,0,0,0,0
5358,Organic,Other,2024-03,1,0,0,0,0
5359,Organic,US,2024-02,1,0,0,0,0
5360,Facebook,US,2024-01,0,0,0,0,0
5361,Facebook,Other,2024-02,0,0,0,0,0
5362,Google,US,2024-03,1,0,0,0,0
5363,Facebook,US,2024-02,0,0,0,0,0
5364,TikTok,US,2024-04,1,0,0,0,0
5365,Facebook,UA,2024-03,0,0,0,0,0
5366,Organic,US,2024-03,0,0,0,0,0
5367,Facebook,Other,2024-04,0,0,0,0,0
5368,Facebook,UK,2024-02,0,0,0,0,0
5369,TikTok,US,2024-03,0,0,0,0,0
5370,Google,UK,2024-04,1,0,0,0,0
5371,Facebook,US,2024-03,1,0,0,0,0
5372,Google,DE,2024-04,1,0,0,0,0
5373,Facebook,DE,2024-02,1,1,1,1,0
5374,TikTok,UK,2024-03,0,0,0,0,0
5375,Facebook,US,2024-01,0,0,0,0,0
5376,TikTok,DE,2024-04,1,0,0,0,0
5377,Facebook,UA,2024-04,0,0,0,0,0
5378,Google,DE,2024-04,0,0,0,0,0
5379,TikTok,UA,2024-03,1,0,0,0,0
5380,Google,US,2024-01,0,0,0,0,0
5381,Google,Other,2024-01,1,0,0,0,0
5382,Facebook,US,2024-04,1,1,0,0,0
5383,Google,US,2024-02,0,0,0,0,0
5384,Google,UA,2024-02,0,0,0,0,0
5385,Facebook,Other,2024-03,1,0,0,0,0
5386,Facebook,DE,2024-02,0,0,0,0,0
5387,Facebook,US,2024-03,0,0,0,0,0
5388,Organic,US,2024-02,0,0,0,0,0
5389,Facebook,UK,2024-03,1,0,0,0,0
5390,Organic,Other,2024-04,1,0,0,0,0
5391,Google,US,2024-01,1,0,0,0,0
5392,Facebook,UA,2024-02,1,0,0,0,0
5393,Organic,US,2024-02,1,1,1,0,0
5394,Facebook,UA,2024-04,0,0,0,0,0
5395,TikTok,Other,2024-02,1,0,0,0,0
5396,Facebook,UK,2024-02,0,0,0,0,0
5397,Google,US,2024-03,0,0,0,0,0
5398,Facebook,UA,2024-02,1,0,0,0,0
5399,Facebook,UK,2024-04,0,0,0,0,0
5400,Organic,DE,2024-04,1,1,1,0,0
5401,Google,DE,2024-03,0,0,0,0,0
5402,Organic,US,2024-03,1,0,0,0,0
5403,Organic,UA,2024-01,0,0,0,0,0
5404,Google,US,2024-03,0,0,0,0,0
5405,Google,Other,2024-03,0,0,0,0,0
5406,Organic,US,2024-02,0,0,0,0,0
5407,Organic,DE,2024-01,0,0,0,0,0
5408,Facebook,US,2024-04,1,0,0,0,0
5409,Google,US,2024-02,1,0,0,0,0
5410,Facebook,US,2024-03,0,0,0,0,0
5411,TikTok,DE,2024-01,0,0,0,0,0
5412,Google,UK,2024-02,0,0,0,0,0
5413,TikTok,Other,2024-04,0,0,0,0,0
5414,Google,US,2024-02,1,1,1,1,0
5415,Google,DE,2024-03,0,0,0,0,0
5416,Facebook,UA,2024-01,1,0,0,0,0
5417,Facebook,US,2024-02,0,0,0,0,0
5418,Google,UK,2024-04,1,0,0,0,0
5419,Facebook,UK,2024-03,1,0,0,0,0
5420,Google,US,2024-04,0,0,0,0,0
5421,Google,US,2024-04,1,0,0,0,0
5422,Google,DE,2024-04,1,1,1,1,1
5423,Organic,US,2024-04,1,0,0,0,0
5424,Facebook,DE,2024-01,0,0,0,0,0
5425,Facebook,Other,2024-04,1,0,0,0,0
5426,Facebook,UK,2024-01,1,0,0,0,0
5427,Organic,DE,2024-01,0,0,0,0,0
5428,Google,US,2024-01,0,0,0,0,0
5429,TikTok,Other,2024-02,0,0,0,0,0
5430,TikTok,US,2024-03,0,0,0,0,0
5431,Facebook,DE,2024-02,1,0,0,0,0
5432,Google,Other,2024-01,0,0,0,0,0
5433,TikTok,UK,2024-02,1,0,0,0,0
5434,Google,DE,2024-02,0,0,0,0,0
5435,Facebook,UK,2024-04,0,0,0,0,0
5436,TikTok,US,2024-02,1,0,0,0,0
5437,Google,UA,2024-01,0,0,0,0,0
5438,TikTok,US,2024-02,1,1,1,1,1
5439,Google,DE,2024-02,1,0,0,0,0
5440,TikTok,US,2024-03,1,0,0,0,0
5441,Facebook,Other,2024-02,1,1,1,1,0
5442,Google,US,2024-02,1,0,0,0,0
5443,Google,UK,2024-02,1,0,0,0,0
5444,Organic,UK,2024-02,0,0,0,0,0
5445,Google,UK,2024-04,1,0,0,0,0
5446,Google,US,2024-01,1,1,1,1,1
5447,Google,UK,2024-04,0,0,0,0,0
5448,Facebook,US,2024-03,0,0,0,0,0
5449,Facebook,UK,2024-01,1,0,0,0,0
5450,Google,US,2024-04,1,0,0,0,0
5451,Google,UK,2024-04,0,0,0,0,0
5452,Google,US,2024-03,1,1,1,0,0
5453,Google,Other,2024-02,1,0,0,0,0
5454,Facebook,UK,2024-03,1,1,1,0,0
5455,TikTok,US,2024-02,0,0,0,0,0
5456,Google,UK,2024-01,0,0,0,0,0
5457,Facebook,Other,2024-04,1,0,0,0,0
5458,Facebook,US,2024-04,1,0,0,0,0
5459,Organic,DE,2024-01,0,0,0,0,0
5460,Organic,UK,2024-04,0,0,0,0,0
5461,TikTok,US,2024-03,0,0,0,0,0
5462,Google,UA,2024-01,0,0,0,0,0
5463,Google,US,2024-02,1,0,0,0,0
5464,Google,US,2024-02,1,0,0,0,0
5465,Google,UA,2024-04,1,0,0,0,0
5466,Facebook,DE,2024-04,0,0,0,0,0
5467,TikTok,Other,2024-01,0,0,0,0,0
5468,Organic,DE,2024-03,0,0,0,0,0
5469,TikTok,DE,2024-04,1,1,1,0,0
5470,Facebook,UA,2024-04,0,0,0,0,0
5471,TikTok,US,2024-01,1,1,0,0,0
5472,Google,UA,2024-03,0,0,0,0,0
5473,Google,DE,2024-04,0,0,0,0,0
5474,TikTok,US,2024-02,0,0,0,0,0
5475,Google,UK,2024-02,1,0,0,0,0
5476,Facebook,US,2024-04,0,0,0,0,0
5477,Google,DE,2024-01,0,0,0,0,0
5478,TikTok,UK,2024-04,1,0,0,0,0
5479,TikTok,Other,2024-02,1,1,0,0,0
5480,Google,US,2024-01,0,0,0,0,0
5481,TikTok,DE,2024-01,0,0,0,0,0
5482,Google,US,2024-01,0,0,0,0,0
5483,Facebook,DE,2024-01,1,0,0,0,0
5484,TikTok,DE,2024-03,1,1,1,0,0
5485,TikTok,DE,2024-01,0,0,0,0,0
5486,Organic,UA,2024-04,1,1,1,0,0
5487,Google,Other,2024-03,0,0,0,0,0
5488,TikTok,US,2024-02,0,0,0,0,0
5489,Facebook,US,2024-02,1,0,0,0,0
5490,Organic,DE,2024-03,0,0,0,0,0
5491,Google,UK,2024-02,1,1,1,0,0
5492,TikTok,US,2024-01,1,0,0,0,0
5493,Facebook,UK,2024-04,0,0,0,0,0
5494,Google,UK,2024-02,0,0,0,0,0
5495,Facebook,US,2024-01,0,0,0,0,0
5496,Google,UA,2024-03,1,1,1,0,0
5497,Facebook,UK,2024-03,0,0,0,0,0
5498,Organic,US,2024-02,0,0,0,0,0
5499,Facebook,US,2024-04,0,0,0,0,0
5500,Facebook,Other,2024-03,1,1,1,1,0
5501,Facebook,Other,2024-03,0,0,0,0,0
5502,Google,DE,2024-02,0,0,0,0,0
5503,Google,US,2024-04,1,1,1,0,0
5504,Facebook,Other,2024-02,0,0,0,0,0
5505,Google,DE,2024-03,0,0,0,0,0
5506,Google,UA,2024-02,1,0,0,0,0
